location,Project.ID,Project.Activity.ID,Activity.ID,Site.IDs,Start.date,End.date,Description,Status,Attribution,Latitude,Longitude,Assessor_name,Date.record.entered,Assessment.date,Assessment.date.accuracy,assessmentPeriodStartDate,assessmentPeriodStartDateAccuracy,Assessment.end.date,Assessment.end.date.accuracy,Overall.Condition.Rating,disturbancePercentTotal,Comments,Condition.Rating.Upper,Condition.Rating.Lower,Condition.Element.Native.species.diversity.and.composition,Condition.Element.Life.form.diversity,Condition.Element.Vegetation.age.and.structure,Condition.Element.Nativeness,Condition.Element.Groundcover,Pct.Disturbance.contrib.Invasive.flora,Pct.Disturbance.contrib.Invasive.fauna,Pct.Disturbance.contrib.Native.fauna.grazing,Pct.Disturbance.contrib.Feral.livestock.grazing,Pct.Disturbance.contrib.Disease,Pct.Disturbance.contrib.Veg.clearance.fragmentation,Pct.Disturbance.contrib.Fire.regime.change,Pct.Disturbance.contrib.Climate.change,Pct.Disturbance.contrib.Nutrient.enrichment,Pct.Disturbance.contrib.Soil.degradation.deposition,Pct.Disturbance.contrib.Hydrological.change,decimalLatitude,decimalLongitude
66324e8a-460e-4296-aa01-c23b57f07279,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,3872fbe2-4932-4bfd-91ae-b33fb35cee72,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/09/2016,Accurate to month,NA,NA,1/09/2017,Accurate to month,0.5,100,NA,0,0,0.5,0.5,0.6,0.4,0.8,40,0,0,20,0,20,0,0,20,0,0,-30.6494016,152.8146053
663815db-786f-4b9b-8be7-f55854c29fec,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,68e5bfa1-0e6c-41dd-8259-8ac231f73e02,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,5/11/2018,30/06/2014,Accurate to day,NA,NA,30/06/2014,Accurate to day,0.8,100,"Acacia aneura mixed shrubland with Acacia nyssophylla, Eremophila latrobei, Senna artemisioides subsp. filifolia and emergent Allocasuarina pauper. Ground layer dominated by Ptilotus obovatus. Very long unburnt. No introduced plant species noted. Grazing effect low- some evidence of camels through the site. Very flat- no discernible slope. Dry- though some rain over 1 month previous, grasses just beginning to hay off",0.9,0.7,1,1,0.9,1,1,0,0,0,100,0,0,0,0,0,0,0,-29.6689299,125.1310587
67373ed6-2e7d-44b2-83a8-3d51ceed1d5d,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,bc976ecd-3d68-496f-8380-5db34609f3d2,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,10/01/2016,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.6,100,NA,0.7,0.5,0.5,0.6,0.6,0.5,0.6,30,0,0,60,0,10,0,0,0,0,0,-37.94010226,142.7467346
675413e1-f61d-4cd2-8797-da3a670914ab,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,ee45acce-5013-42ef-8660-d624fc900573,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,6,3/10/2018,5/04/2018,Accurate to day,NA,NA,NA,NA,0.3,100,"Part of Spring Creek Reference Area. This area was once extensive alpine bog, but a long history of cattle and feral horse grazing has converted much of it to a short grazed turf. Vegetation complexity is much reduced, and there is extensive bare ground and pugging.",0.4,0.2,0.5,0.2,0.2,0.7,0.2,10,0,0,60,0,0,10,0,0,10,10,-37.18552077,147.4100876
6839dc18-409a-4b2d-8e28-77a4ec77af22,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,2ea1d22a-dbc8-404b-8278-63b48ea02677,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,9,9/11/2018,1/08/2016,Accurate to month,NA,NA,1/08/2016,Accurate to month,0.05,100,NA,0.1,0,0.5,0.5,0,0.5,0.3,0,2,0,3,0,95,0,0,0,0,0,-34.47479379,139.9143809
6b7b9560-b502-4fd3-af24-070228129dc6,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,2e111f08-af97-45d6-b3e8-8bd7e1fda83d,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/10/2015,Accurate to month,NA,NA,1/10/2016,Accurate to month,0.7,100,NA,0,0,0.7,0.7,0.7,0.7,0.7,30,30,0,30,0,10,0,0,0,0,0,-30.59333149,151.9120225
6bb24d58-7abf-4f96-8ecb-a61c3ac5a981,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,d0d1e20d-bc0e-410a-8fb6-0ceb477cdc36,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,2/11/2016,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.7,100,NA,0.8,0.6,0.5,0.9,0.9,0.7,0.8,40,0,0,40,0,0,10,0,10,0,0,-37.61014406,143.3245777
6c343a5e-2d5c-4cca-b285-14f3c1ea3c3c,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,fd0a21d2-7b3e-437b-a42a-997ba728ae9d,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,13,30/10/2018,31/07/1998,Accurate to day,NA,NA,30/07/2014,Accurate to day,0.9,100,"An echo of Cyclone Tracy in 1974 still evident on the site, particularly with regards to size class (height) distribution of Cycas armstrongii and paucity of large Eucalyptus tetrodonta and Eucalyptus miniata. Fallen logs of Erythrophleum chlorostachys that appear to date to Cyclone Tracey are evident on the site.",0.95,0.8,1,1,1,0.9,1,100,0,0,0,0,0,0,0,0,0,0,-12.44498335,130.8798547
6c91e487-fafe-4e9a-9b99-f7c036e9e761,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,51e324ce-20fc-4b1f-b09d-7b33d9cfc909,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,9/08/2014,Accurate to year,NA,NA,9/08/2014,Accurate to year,0.5,100,NA,0.6,0.3,0.6,0.7,0.6,0.2,0.3,80,10,0,0,0,0,10,0,0,0,0,-37.94943459,145.2499008
6d5977cb-f3b7-46ff-888b-771b5da62852,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,e5720969-fa77-4fff-9c27-38855ce661ef,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,8/07/2010,Accurate to month,NA,NA,8/07/2010,Accurate to month,0.6,100,NA,0.7,0.4,0.5,0.4,0.5,0.5,0.6,20,0,0,30,0,20,0,0,0,0,30,-36.07030934,144.567225
708bbc2d-2384-437b-8545-996d45b82c6f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,ae6621bb-c170-460c-880a-fb80a0248caa,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,24,9/11/2018,5/06/2017,Accurate to day,NA,NA,16/06/2017,Accurate to day,0.1,100,Degraded area outside Conkerberry Paddock exclosure on Kidman Springs. Kidman Land Unit 3a,0.2,0.05,0.1,0.1,0.1,0.9,0.5,20,0,0,30,0,0,10,10,0,30,0,-16.06416159,130.9581732
71bdb255-4f86-4c0a-a164-606983941b0b,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,42afd50e-96a2-4b02-abee-854fe956ea6d,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,24,9/11/2018,5/06/2017,Accurate to day,NA,NA,16/06/2017,Accurate to day,0.9,100,"Little Rosewood West Paddock Site 1, Vertosol grassland Kidman Land Unit 4a",1,0.8,0.9,0.9,1,1,0.95,0,0,0,20,0,0,40,40,0,0,0,-16.06030924,130.9838052
71ffcc43-1cf6-4032-a057-af9713a5f0bc,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,f0ef8d1c-651c-4ba6-b00e-ece3a37f5807,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,3/06/2018,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.5,100,NA,0.7,0.3,0.2,0.4,0.8,0.4,0.95,20,0,0,50,0,0,0,0,30,0,0,-37.97948771,147.1002173
731b61e0-0668-43be-ab59-492127eaf997,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,4ea714f2-d00b-483a-854c-748cb5ec539a,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,29/10/2018,Accurate to day,NA,NA,NA,NA,0,100,NA,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-34.59161961,150.6546378
7321dd96-e010-4f79-95a6-85aed5fed452,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,34c39fdf-de33-4509-83bb-3c3d1c11f6fc,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,1/07/2018,Accurate to day,NA,NA,2/11/2018,Accurate to day,0,100,NA,0.1,0,0,0.1,0,0,0.9,10,0,0,0,0,50,0,0,40,0,0,-36.47823207,146.5676969
734218af-7b75-4ead-9384-6749d1e40d14,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,90fdf321-fe5d-4a19-87e9-12c101d99450,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,21/09/2018,1/09/2016,Accurate to day,NA,NA,1/09/2016,Accurate to day,0.5,100,This is a 20 m by 5 m wide site running parallel to the road within the road reserve.,0.6,0.4,0.5,0.5,0.5,0.4,0.5,65,0,10,10,0,0,0,0,10,5,0,-35.27247448,142.9344508
73633a91-9407-4231-a231-b6e0f7ce2c80,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,0bb28901-13d6-426f-8e79-f76ddfe317c8,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,24/10/2018,16/09/2015,Accurate to day,NA,NA,16/09/2015,Accurate to day,0.5,100,This is a 50 m long by 20 m wide site.,0.6,0.4,0.7,0.7,0.6,0.3,0.3,65,0,20,0,0,5,0,0,0,10,0,-35.91616463,142.7982312
742fcbc8-18d0-4863-8564-22b067d8c7e7,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,4fdaaa0c-ccc6-45bd-881b-39e9ea876a38,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,30/10/2018,30/12/1986,Accurate to month,NA,NA,30/09/2018,Accurate to month,0.7,NA,NA,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,-35.09977562,150.2567375
74c4f58e-bd09-4776-a6d3-cbad0e633e5f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,a408b451-b31c-467c-aff2-3ee7b03c1b39,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,9,9/11/2018,1/09/2017,Accurate to month,NA,NA,1/09/2017,Accurate to month,0.4,100,NA,0.5,0.3,0.5,0.6,0.5,0.6,0.4,10,10,50,30,0,0,0,0,0,0,0,-34.51392986,140.0084513
76595e50-19df-49f9-8419-1324c4b813e6,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,73fe1b8a-95b8-457c-a8d1-cd53e18e735d,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,2/11/2016,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.1,100,NA,0.3,0.05,0.1,0.2,0.4,0.1,0.4,25,0,0,55,0,10,0,0,10,0,0,-34.57813967,140.9999299
76e9b440-122e-44e2-bee4-688a6562bf81,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,4fb3e3f4-e80a-4cb8-af16-79fb776128da,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,30/10/2017,Accurate to day,NA,NA,NA,NA,0.7,NA,NA,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,-35.2655609,149.8260927
77a34022-f1dd-43ba-a0dc-baf5606a1b3b,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,e24652d8-514b-45d6-a3f0-7f2786c3898d,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,21/09/2018,1/09/2016,Accurate to day,NA,NA,1/09/2016,Accurate to day,0.6,100,This is a 20 m by 5 m wide site running parallel to the road within the road reserve.,0.7,0.5,0.7,0.7,0.6,0.6,0.6,60,0,10,10,0,0,0,0,10,10,0,-35.26085503,142.9361676
77d7171b-4882-40dc-849d-82412c4ab23e,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,facbee68-6713-4794-9468-3d4c919d7365,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/10/2015,Accurate to month,NA,NA,NA,Accurate to month,0.4,100,NA,0.3,0,0.5,0.3,0.2,0.4,0.8,30,0,0,30,20,20,0,0,0,0,0,-30.668926,151.6847026
783e8d65-420f-47f0-b99c-e13ff8e42aaf,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,42e9e18f-7983-4848-a8b6-6acca62c61df,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,24,9/11/2018,5/06/2017,Accurate to day,NA,NA,16/06/2017,Accurate to day,0.8,100,"Rosewood West Paddock site 5, Kidman Land Unit 4a, vertosol grassland",0.9,0.7,0.8,0.7,1,1,0.8,0,0,0,30,0,0,30,40,0,0,0,-16.08004542,130.9874797
785b4f7a-a4c3-40ff-9d1b-f503feddbf31,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,945963a3-b979-4b72-b7b6-bbfcfb0408d0,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,4,3/10/2018,1/01/2010,Accurate to month,NA,NA,NA,Accurate to month,0.7,100,Lowland rainforest and ancient grasslands on basalt.,0.8,0.6,0.95,1,0.6,0.9,0.95,30,0,0,0,0,40,10,20,0,0,0,-17.85714791,146.1163637
78e0b2a5-eaf4-483c-af1f-eae668a54883,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,85451513-d0af-4ca9-a16a-9ab40e8862a9,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,8,8/11/2018,1/01/2010,Accurate to year,NA,NA,1/01/2010,Accurate to year,0.05,100,"Mostly cleared and cropped, small areas retained on drainages",0.1,0.05,0.5,0.2,0.8,0.1,0.3,0,0,0,0,0,90,0,0,10,0,0,-33.53136881,118.8217057
797d7a34-602d-445a-9ed3-cb1a3611216a,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,d86af482-0b20-479b-b017-c31d9c860a84,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,1/07/2016,Accurate to month,NA,NA,1/07/2016,Accurate to month,0.3,100,NA,0.4,0.1,0.2,0.2,0.2,0.3,0,50,0,0,0,0,20,0,0,10,0,20,-37.71978695,148.4474587
79e7e76e-e798-4878-bb40-604376bc859e,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,38026dd4-a2af-4583-b735-2e42fd47df5c,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,3/08/2017,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.2,100,NA,0.3,0.05,0.2,0.4,0.3,0.1,0.5,20,0,0,50,0,30,0,0,0,0,0,-38.24316867,144.4886363
7b58efed-575e-4fe3-8d22-1f5049e59889,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,7cdb6fd4-8d34-419b-9081-a374818618ab,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,29/10/2018,8/08/2016,Accurate to day,NA,NA,8/08/2016,Accurate to day,0.8,100,Eucalyptus victrix/ Corymbia candida sparse woodland- some Malvastrum americanum present,0.9,0.7,0.8,0.9,0.6,0.8,0.8,100,0,0,0,0,0,0,0,0,0,0,-23.38445457,120.4796898
7be6732b-d389-4dd8-b91e-381adb0083c7,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,21f1fbfe-fa33-46c3-b8fa-960b83ed2509,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,2/11/2000,Accurate to day,NA,NA,2/11/2018,Accurate to day,0,100,NA,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-37.81364872,144.9625397
7d0c9597-f52c-4d43-8a4b-fadb1a8ec680,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,755c4773-f4ab-4da7-8436-eab8b51c7aec,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,5/11/2014,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.9,100,NA,0.95,0.7,0.9,0.9,0.9,0.9,0.9,50,0,0,50,0,0,0,0,0,0,0,-36.58582835,143.6821175
7d6d8229-3e33-41b1-9acc-0e1464bc7004,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,df17c533-eb1d-47dd-b264-939e4dae03c1,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,24/10/2018,16/09/2015,Accurate to day,NA,NA,16/09/2015,Accurate to day,0.6,100,This is a 50 m long by 20 m wide site.,0.7,0.5,0.7,0.6,0.6,0.5,0.5,30,0,30,10,0,10,0,0,10,10,0,-35.85022099,142.8888017
